,Unnamed: 0,track_id,Artist,album_name,Song,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
41982,41982,1RVTajC8zGg23t4Eb1Lrbc,Paradise Lost,Symbol Of Life,Self-Obsessed,21,187146,False,0.492,0.894,5,-5.707,0,0.0407,1.92e-06,0.198,0.308,0.619,121.567,4,goth
39917,39917,7K7bEVvrAhPVs1ml3dPvEe,Fynn Kliemann,POP,Schmeiß mein Leben auf den Müll,38,249309,False,0.6,0.555,3,-6.038,0,0.132,0.358,1.53e-05,0.16,0.179,149.787,4,german
29933,29933,7baQa5vlB6cwUMOAW6sbD4,WE ARE FURY;Jordan Tariff,DUALITY,Animals,37,139034,False,0.603,0.707,0,-5.667,1,0.0355,0.0253,1.75e-06,0.381,0.293,144.971,4,dubstep
97322,97322,5XqLSpVjuCDzR5Frj0gJbH,Matogrosso & Mathias,Matogrosso & Mathias (Ao Vivo),Na Hora do Adeus - Ao Vivo,48,238560,False,0.576,0.804,9,-3.616,0,0.038,0.231,0.0,0.953,0.452,98.197,4,sertanejo
96116,96116,4oweCKNeJoLEp3qpcLz0OC,Vou pro Sereno;Grupo Fundo De Quintal,Sambaterapia (Ao Vivo),Essa Semente (Ao Vivo),45,218806,False,0.637,0.805,5,-5.852,1,0.0997,0.569,0.0,0.121,0.94,104.007,4,samba
96473,96473,6ty2XoMAhwS2WRevhjQeb3,Jorge Aragão,Ao vivo 3,Tendência - Ao vivo,39,213946,False,0.69,0.503,9,-11.697,0,0.0568,0.753,2.97e-06,0.319,0.446,100.979,4,samba
90952,90952,6A28sLdLOf9vohN5LVl5KR,Elvis Presley,Platinum - A Life In Music,All Shook Up,58,117360,False,0.688,0.468,10,-12.503,1,0.15,0.89,0.000134,0.177,0.946,74.832,4,rock-n-roll
30629,30629,5m5MfbKRYr51hWN2bfpacp,Mabel,JULMYS,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,edm
96074,96074,1aJwIrmZskcIVeegeZBz5E,Pepeu Gomes,Energia positiva,Mil e uma noites de amor,47,352306,False,0.614,0.949,5,-6.93,0,0.0386,0.146,2.17e-06,0.472,0.67,107.955,4,samba
78154,78154,2bqiPb1Hd6bMyUejpRbaev,Nancy Franck,Korken knallen,Korken knallen,36,196345,False,0.665,0.956,7,-2.357,0,0.0463,0.013,0.0,0.819,0.651,136.017,4,party
41756,41756,3Ekxe3nbNCk5gUyN7KcnfR,Allyawan,One,Som en rastaman,23,229503,False,0.586,0.778,4,-6.884,0,0.276,0.0938,0.0,0.107,0.699,172.001,4,goth
25891,25891,2Vs8sz6bl3M8tmczyaVjrs,Crazibiza;Cheesecake Boys,"Amsterdam After Disco, Vol. 5",Nasty - Cheesecake Boys Club Mix,0,284160,False,0.788,0.981,1,-3.82,1,0.0572,0.00104,0.856,0.0198,0.684,125.006,4,disco
79178,79178,16f5nKCHNOL2NjBA45xIoH,Jim Brickman,Winter Chill,"Mary, Did You Know?",0,202630,False,0.39,0.091,2,-18.195,0,0.031,0.983,0.908,0.0769,0.0744,61.324,4,piano
13260,13260,1Lqt8O5Jrypii9xqdB0pON,DJ Sneak,Fallin' Beats EP,Babylon Fallin',11,490119,False,0.788,0.931,1,-6.765,1,0.073,9.52e-05,0.79,0.0312,0.725,126.013,4,chicago-house
57231,57231,5IJ9Q8VXDqD01m41OUF4hV,Stevie Wonder,Rockin' Around The Christmas Tree 2022,What Christmas Means To Me - Single Version / Mono,0,148146,False,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,4,indie
73370,73370,13YWp1iozoy7YACZsRqRnK,T78,"Retro Future, Vol. 3",Humans Love Me,54,304000,False,0.673,0.874,9,-7.17,1,0.085,0.00063,0.696,0.134,0.239,135.004,4,minimal-techno
101586,101586,7uGnS3Yp6gLPjSY8O3LqNd,White Noise Baby Sleep,"! !""#Reboot#""! !",Transport,35,132744,False,0.161,0.962,10,-21.869,0,0.0819,0.726,0.49,0.202,0.00655,129.087,1,sleep
112347,112347,2L9tF2fgLtHCGcS4jF7aMw,Stabil,Stabil,Mesele2,43,195213,False,0.705,0.515,4,-14.346,1,0.0466,0.91,0.25,0.114,0.678,84.985,4,turkish
84199,84199,1aWpEHa4XrPz9H2Fqhav4S,Frank Zappa,(70's) Seventies Collected Volume 2,Bobby Brown Goes Down,0,169066,True,0.602,0.557,0,-10.321,1,0.178,0.253,0.0,0.11,0.765,135.868,4,psych-rock
53035,53035,6SRWhUJcD2YKahCwHavz3X,Alan Walker;Au/Ra;Tomine Harket,Different World,Darkside,75,211680,False,0.43,0.606,4,-5.115,0,0.0431,0.131,0.0,0.173,0.123,169.988,4,house
112968,112968,6qVA1MqDrDKfk9144bhoKp,Acil Servis,Küçük Adam,Bebek,38,319933,False,0.486,0.485,5,-12.391,0,0.0331,0.00446,1.69e-05,0.369,0.353,120.095,4,turkish
8822,8822,5QjuTblPokfD03fkfHUuVK,Dave Van Ronk,Folksinger,"Hang Me, Oh Hang Me",54,190106,False,0.504,0.0273,2,-21.441,1,0.0415,0.931,1.1e-05,0.109,0.395,120.24,4,blues
17314,17314,2Qd3WSAVk0JJ6xrJpJqUEd,F.O.O.L,Revenger,Revenger,34,222562,False,0.595,0.879,2,-3.83,1,0.0347,0.00048,0.848,0.115,0.166,110.012,4,club
67329,67329,5pvHO1kSuob4imoiqa3fey,Don Omar,Esto me suena a Farra,Salió El Sol,0,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latin
92319,92319,6feurIHW6vyqq9OGOieSVo,Frankie Avalon,The EP Collection,Venus,33,142200,False,0.57,0.547,10,-9.11,1,0.0283,0.669,2.01e-05,0.0849,0.714,115.146,4,rockabilly
51546,51546,6cbW2scRULV7RnFT4u8gnA,Sidhu Moose Wala,Moosetape,Sidhu Son,59,217142,False,0.571,0.732,7,-6.068,0,0.154,0.116,0.0,0.378,0.584,82.825,4,hip-hop
111771,111771,37jvkpPCKoleuGuRplA5JA,DJ Cam,Hôtel Costes 15,Swim - Blackjoy Version,19,213293,False,0.763,0.757,1,-7.755,0,0.0342,0.0587,0.55,0.189,0.876,117.013,4,trip-hop
896,896,0xOIqJadsikka2so1zhghO,Harley Poe,Horrorful,Alone in the Dark Mansion of Madness,26,403911,True,0.335,0.696,9,-9.472,0,0.0307,0.642,0.0,0.12,0.403,95.24,4,acoustic
110079,110079,2iUFSTafPaK4IETG3FbUcw,Fungus Funk,"Space Ganesh, Pt. 2",India,40,356000,False,0.66,0.966,11,-5.369,1,0.0479,4.74e-05,0.678,0.308,0.132,145.999,4,trance
56719,56719,2RotDMmg3PeoEFLiqsXUS7,Sara Kays,Coffee Moment,When You Look at Me,0,170375,False,0.641,0.293,2,-10.711,1,0.0291,0.836,0.0,0.217,0.373,129.849,4,indie-pop
113874,113874,0akp96dzRtVRv1Gi38zSwG,Bryan & Katie Torwalt,Here On Earth,You Saved My Soul,23,229320,False,0.373,0.37,2,-12.215,1,0.0276,0.234,0.0294,0.106,0.149,77.853,4,world-music
66680,66680,5jVZ30CRGKtJSW28BGHngB,Hip Hop Harry,Party Jams,I Love To Learn,11,115333,False,0.878,0.447,11,-8.132,1,0.0945,0.0142,0.0,0.187,0.96,140.039,4,kids
106762,106762,2m1i5LGICAfZWb5vqmfNrX,Björn Holmgren,LUGNA LÅTAR,Ut med allt,0,141333,False,0.606,0.591,9,-4.05,1,0.0305,0.106,0.0,0.0859,0.427,128.097,4,swedish
50813,50813,5zeEJ1VgT5AKvxSsnYMloY,Megadriver,For Great Justice,"Metal Squad (From ""Thunder Force IV"")",20,214694,False,0.286,0.965,1,-5.226,1,0.18,3.51e-05,0.878,0.394,0.187,195.011,4,heavy-metal
37178,37178,0e3yTHRm6szezE58oTf81t,Clean Bandit;A7S,Baddest of Them All,Everything but You,0,198014,False,0.679,0.764,6,-5.301,1,0.0391,0.031,9.05e-06,0.0951,0.471,124.977,4,funk
91286,91286,6YhmCXNLuVzvfc44ZB1uhM,The Police,On air 70's Hits,Message In A Bottle - Remastered 2003,3,290280,False,0.568,0.808,1,-7.042,0,0.0378,0.0327,1.08e-05,0.218,0.849,151.12,4,rock
62989,62989,1eoQsc67QBYVC4Pw84Lqk8,9mm Parabellum Bullet,Rock & Halloween,Vampiregirl,1,191786,False,0.378,0.934,11,-3.702,0,0.107,0.0013,0.0149,0.322,0.602,159.829,4,j-pop
6108,6108,17Iq7ApAAlNFD2FkY2YtsV,Behemoth,The Satanist,The Satanist,40,333826,True,0.374,0.943,6,-4.108,0,0.0556,0.000175,0.000156,0.125,0.338,112.084,4,black-metal
83846,83846,6wt5fq3i6DayHetAx6ZGwv,Mike Williams,Storylines,Best Part Missing,0,193636,False,0.53,0.799,8,-5.631,1,0.0551,0.0113,0.0,0.896,0.307,131.972,4,progressive-house
56789,56789,2vpVR1L7Qfkd7D6qFNuorq,Ryn Weaver,The Fool,Pierre,61,202733,False,0.607,0.827,9,-4.282,1,0.0484,0.289,2.95e-06,0.719,0.552,100.062,4,indie-pop
3557,3557,2M5t4tdhZ9W3Eys2HDCjbY,FKA twigs;The Weeknd,On Chill - Rap & RnB,tears in the club,0,196760,True,0.616,0.717,8,-6.178,1,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4,alternative
105095,105095,7dsWVHW3noaS5KtlMmBwqQ,Miso Colt,City Lights Spell Your Name,City Lights Spell Your Name,46,210200,False,0.765,0.245,0,-12.94,1,0.0983,0.667,0.826,0.106,0.434,75.005,4,study
16187,16187,4BcJHAfuQXCnFtT0kesqu8,Pyotr Ilyich Tchaikovsky;Berliner Philharmoniker;Mstislav Rostropovich,Weihnachten Klassik 2022,"The Nutcracker (Suite), Op. 71a, TH. 35: IIb. Dance of the Sugar-Plum Fairy",0,126000,False,0.277,0.0113,4,-38.384,0,0.0285,0.769,0.00268,0.321,0.0725,102.532,4,classical
87702,87702,6FT83pFXKhDlXDsNJFAHWz,Chuck Berry,St. Louis To Liverpool,You Never Can Tell,70,161906,False,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,4,r-n-b
64625,64625,5r9VYut4Olz5p0QAjWTwt5,Peggy Lee,Jingle Bell Rock 2022,Happy Holiday,0,115506,False,0.369,0.499,6,-9.301,1,0.0448,0.829,1.75e-06,0.154,0.69,192.76,3,jazz
51687,51687,3bHI0o9TLQ2jJzjr0ES7dX,Guru Randhawa;Dhvani Bhanushali,High Rated Gabru - Guru Randhawa,"Ishare Tere (From ""Ishare Tere"")",59,189151,False,0.707,0.941,1,-2.606,0,0.041,0.0173,3.65e-05,0.134,0.337,99.013,4,hip-hop
58041,58041,6kvvMuXpc0njRRmx8C27N8,Static-X,Post-Millennial Noise,Cold,0,220400,False,0.457,0.962,0,-3.722,1,0.0495,0.000455,0.00271,0.319,0.721,150.039,4,industrial
59681,59681,4YkyJwNJc2c5RvsbEg1jKp,Connate Exasperation,Delusional Primacy,Egoistic Demise,0,384962,False,0.486,0.977,7,-4.172,1,0.148,3.71e-06,0.913,0.104,0.0835,100.026,4,iranian
50436,50436,7vPaMOFsH5Rlg9rGwVlkBV,Plan 4,Lleva Tu Mente al Limite,Jamás Tendrás Mi Gloria,24,246986,False,0.32,0.986,1,-3.266,0,0.133,7.1e-05,0.000222,0.316,0.414,175.822,4,heavy-metal
49425,49425,0g4YiFtjtBbp8Tqdr9H2j2,Firelite,Running In The Night,Running In The Night,23,182710,False,0.479,0.888,8,-5.997,0,0.153,0.00614,0.00105,0.339,0.225,154.86,4,hardstyle
5173,5173,1wzZ9SaE5PYW5jps5q1c24,KOHTA YAMAMOTO,Attack On Titan The Final Season Original Soundtrack 02,Footsteps of Doom,49,306373,False,0.102,0.581,5,-9.61,1,0.0394,7.19e-05,0.88,0.297,0.171,79.765,3,anime
76210,76210,0RsOUnm1wNpbXxZ8a4abOP,Nightwish,Dark Passion Play,Amaranth,58,231444,False,0.558,0.859,2,-3.992,0,0.0421,0.00469,0.00196,0.0831,0.31,127.98,4,opera
62066,62066,4i4yd6kbdea6vJdTa516dk,Norah Jones,Holiday Tunes 2022,Christmas Calling (Jolly Jones),0,200461,False,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,j-pop
19766,19766,72RD8jifCUa7JtwQNSzadN,Morgan Evans,Burn Burn Burn - Hot Country Hits,Country Outta My Girl,0,202613,False,0.448,0.932,7,-4.424,1,0.0976,0.0174,0.0,0.347,0.709,187.813,4,country
71143,71143,7Bcjjhemjq1HxoWkTw4X6O,Marilyn Manson,Halloween Spooky Party 2022,The Beautiful People,0,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4,metal
107261,107261,5D8VfHh23WSkySUEp20pKN,CHVRCHES,Love Is Dead,Never Say Die,39,263645,False,0.533,0.678,1,-4.401,0,0.0334,0.00779,6.69e-05,0.132,0.0596,111.027,4,synth-pop
23725,23725,4IQgbTjXZfINWOS5TKL6T0,The Avener;Ane Brun,The Wanderings Of The Avener,To Let Myself Go,53,254160,False,0.773,0.842,7,-4.433,0,0.0689,0.213,0.731,0.139,0.601,118.038,4,deep-house
66443,66443,6PDQQChY0Jz7440TTgsfOz,Mini Pop Kids,Mini Pop Kids 18,Stuck with U,12,215826,False,0.541,0.42,8,-6.341,1,0.0527,0.289,0.0,0.068,0.349,178.999,3,kids
38248,38248,089RvMWm7LDTQbPNTTMCXH,Jessy Bulbo,Taras Bulba,Mi Muñequita Sintética,37,198786,True,0.62,0.849,11,-3.563,0,0.0336,0.154,3.81e-05,0.365,0.78,150.083,4,garage
105464,105464,5p4CTFlVzdpsmO4YJyZH6N,Wibke Komi,Inner Locket,Inner Locket,9,98666,False,0.598,0.264,3,-15.032,1,0.047,0.507,0.853,0.146,0.105,134.993,3,study
16949,16949,32By63ejJIcJka9uDcO0A9,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,"7 Minuets, K.65a: No. 5 in C Major",7,98560,False,0.592,0.0557,0,-20.601,1,0.0493,0.958,0.0373,0.0642,0.709,142.897,1,classical
54446,54446,4jCxB08UPEgCRa1JXRNIpt,Susumu Yokota,Acid Mt.Fuji (2016 Remaster Deluxe Edition),Tanuki,12,523755,False,0.743,0.961,6,-9.085,1,0.0913,0.208,0.892,0.453,0.336,128.853,4,idm
19240,19240,6BFqJdjynoNSJiWyznyFJ6,Dolly Parton;Jimmy Fallon,Holly Jolly Christmas,All I Want for Christmas Is You,0,244874,False,0.42,0.755,7,-5.904,1,0.0584,0.593,0.0,0.204,0.361,149.918,4,country
34399,34399,2KLzvAk1wr5dOIc50tPFfr,Dusty Springfield,60s Christmas Party,I Only Want To Be With You - Mono,0,155920,False,0.593,0.823,7,-4.289,1,0.0293,0.167,1.13e-06,0.0856,0.953,132.697,4,folk
1599,1599,622TQRdxU1ELBgpEkkn1SS,The New Mastersounds,Breaks from the Border,On the Border,20,251186,False,0.78,0.934,11,-4.843,0,0.0426,0.118,0.738,0.0588,0.879,102.038,4,afrobeat
26800,26800,4CGNLY0PVsVGubWkee0lbO,Benny Martin;The Wong Janice,Lovely (Piano & Cello),Lovely - Piano & Cello,38,180931,False,0.307,0.152,4,-16.993,0,0.035,0.983,0.887,0.148,0.167,127.512,4,disney
11906,11906,1YrZuuVG0vZWvsahkSx5WC,Adele,Hello,Hello,40,295502,False,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,4,british
54132,54132,2n33B7iUh4oRF37trcSq3M,Dither;Da Mouth of Madness,Defqon.1 2022,Veilinghallen,16,209333,False,0.592,0.964,2,0.643,1,0.182,0.00894,0.00457,0.169,0.343,179.969,4,idm
101170,101170,4m5oQkl97FW74iVOMFgzHX,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Communio: Quae mihi fuerunt,0,49000,False,0.13,0.0694,11,-29.206,1,0.0578,0.975,0.000708,0.13,0.133,74.389,4,sleep
35758,35758,6JilFqhtGTaEdKH6EYf10j,Kevi Jonny,Repertório Atualizado: Agosto 2021,Arranhão,39,143278,False,0.692,0.661,4,-3.124,0,0.11,0.357,0.0,0.296,0.673,138.108,4,forro
77936,77936,6PqTOT3AZ4UEhyibLGM1th,Filipe Escandurras,"Escandurras In Samba, Vol. 1","Não, Não Vou - Passa Lá em casa",42,166549,False,0.611,0.767,4,-4.951,0,0.13,0.337,0.0,0.194,0.726,174.881,4,pagode
105390,105390,6itPsWk0k1sd6yffGoqR30,Timothy Infinite,We Wish You a Merry Christmas,We Wish You a Merry Christmas,27,133636,False,0.706,0.584,4,-8.492,1,0.0289,0.694,0.879,0.0759,0.339,131.969,3,study
8941,8941,3M2yijPkv7eFEdOSNG3xTV,Slank,PISS,Percuma,35,215066,False,0.307,0.632,0,-8.513,1,0.0454,0.138,0.0,0.0478,0.497,171.829,4,blues
106982,106982,78lA0dzTRBVztaaaanp0xv,Thorsten Flinck,Vildvuxna rosor,Här och nu,35,211266,False,0.614,0.682,9,-6.589,0,0.0243,0.0241,0.00151,0.3,0.822,104.005,5,swedish
104466,104466,6mvhi5xZsGJeWyf1uyiW0r,Beret;Sofía Reyes,Prisma,Lo siento (feat. Sofía Reyes),63,232655,False,0.46,0.463,2,-6.798,1,0.0769,0.645,0.0,0.13,0.17,79.719,4,spanish
95721,95721,5phE1igsuw7TfOm07L5Ih8,Salserin,Entre Tu Y Yo,Tu Eres La Que Amo,28,275226,False,0.631,0.834,7,-5.714,1,0.0503,0.541,2.67e-05,0.0395,0.679,170.068,4,salsa
32462,32462,6t2gHlvw7kTK6M7M5f7S6K,Bonobo;Joji,Fragments,From You,56,210280,False,0.655,0.499,0,-10.039,0,0.0433,0.569,0.763,0.111,0.255,140.022,4,electronic
107264,107264,6sn3FHCq2csvNkq2h9Au8V,Nik Kershaw,The Riddle (Expanded Edition),The Riddle,64,234840,False,0.578,0.655,9,-7.935,1,0.0277,0.121,6.91e-06,0.137,0.898,101.889,4,synth-pop
27019,27019,1gPJ3F2p8rwhlzr1AF58W7,Mefjus;Camo & Krooked,Sientelo,Sientelo,58,290742,False,0.528,0.934,1,0.42,1,0.168,0.00308,0.00614,0.084,0.41,174.91,4,drum-and-bass
87285,87285,2KWCHX9hCadTNbUhLWvDDq,Maneva;MC Hariel,Caleidoscópico,Banco De Areia,47,174106,False,0.607,0.704,8,-6.567,1,0.0488,0.101,0.0,0.3,0.897,162.944,4,r-n-b
111336,111336,21oVuMsExsCE5URr3c9LNd,Quantic;Alice Russell;Quantic and His Combo Barbaro,Look Around the Corner,Magdalena,23,205533,False,0.525,0.64,0,-7.929,1,0.0477,0.301,0.0,0.129,0.765,122.756,4,trip-hop
104460,104460,4QBrx05HrLnohYaS1cPGHO,El Canto Del Loco,Zapatillas,Volvera,60,229746,False,0.568,0.892,1,-3.091,1,0.0464,0.0111,0.0,0.379,0.783,126.02,4,spanish
39918,39918,73zy4MKYPhb6PHha89j6rl,The Disco Boys;Jay Frog;Fabrizio Levita,"Electronic Club Charts, Vol. 1",Promised Land,0,163548,False,0.732,0.923,11,-5.217,1,0.0873,0.00219,0.0137,0.322,0.762,125.015,4,german
11129,11129,5z67UwAsoj82teXC8Im1RI,Lianne La Havas,Supa Chill,Elusive,0,235666,False,0.707,0.409,9,-8.68,1,0.0348,0.484,6.09e-06,0.184,0.428,134.021,4,british
24784,24784,5qfEmjeLreWeSI0Sntk9f0,Carl Craig,Deviation Classics,Sandstorms - C2 2011 Version,7,474424,False,0.582,0.685,1,-13.318,1,0.0359,0.00215,0.897,0.106,0.374,119.142,4,detroit-techno
13809,13809,4mvQh5HXuhdTh1wmiyTAQm,DJ Pierre;Green Velvet;Phuture,Acid Trax 2011,Acid Trax 2011 - 2011 Mix,5,557727,False,0.696,0.991,10,-5.565,0,0.0503,0.0239,0.841,0.0831,0.642,127.986,4,chicago-house
56150,56150,6AGOKlMZWLCaEJGnaROtF9,Ritt Momney,Put Your Records On,Put Your Records On,77,210463,False,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,4,indie-pop
49903,49903,3g3Ht5QpT6uPLmAmDVQOjj,Sub Zero Project,Renaissance Of Rave,Nightwatch Underground,47,217599,False,0.424,0.846,1,-6.745,1,0.0649,0.000141,2.4e-06,0.0999,0.0887,160.036,4,hardstyle
88718,88718,5T9aWINkvC8GtmcFI2TZAb,Kail BRL;Tobal Mj,Mercedes,Mercedes,50,220212,False,0.847,0.631,4,-6.4,0,0.187,0.121,0.0,0.146,0.716,93.961,4,reggae
104979,104979,1nLMg38PDt2BKzAvgrvjHj,La Oreja de Van Gogh,Cometas por el Cielo en Directo Desde América,Cometas por el Cielo - Directo Mexico,26,334733,False,0.462,0.827,4,-7.946,1,0.0627,0.0591,0.00013,0.977,0.248,142.051,4,spanish
74978,74978,1eK9FbqhWUoolfJdiQtKaO,Jota Quest,Acústico Jota Quest,Vem Andar Comigo - Acústico,40,274539,False,0.464,0.284,7,-14.977,1,0.0307,0.778,0.0,0.695,0.458,147.137,4,mpb
43595,43595,5nXrWTKE1GSzZLLP7dqxxj,Templo Soul;Pregador Luo,Ao Vivo,Último Dia - Ao Vivo,26,304493,False,0.653,0.897,10,-5.939,0,0.161,0.184,0.0,0.541,0.513,91.965,4,groove
12966,12966,1JMOA0BL1PvJxQ1wU7AGto,葉玉卿,擋不住的風情,卿卿我我,18,240600,False,0.722,0.548,2,-9.077,0,0.0291,0.582,0.0,0.214,0.417,106.961,4,cantopop
7149,7149,4Y22ZNmlzAbwZ7b9dm9NyN,The Bluegrass Album Band,The Bluegrass Album,On My Way Back To The Old Home,29,152800,False,0.417,0.592,10,-13.715,1,0.0361,0.381,0.00153,0.276,0.965,153.16,4,bluegrass
43172,43172,7jrkBLvhjeNs7X86wL3jKf,Lamb of God,Omens,Vanishing,55,288657,False,0.533,0.983,5,-5.175,1,0.107,9.47e-05,0.49,0.136,0.12,122.011,4,groove
23690,23690,0rTtmm1wk1CMermrvRBFyo,Viva La Panda,Here Comes The Sun,Here Comes The Sun,58,168960,False,0.652,0.777,10,-8.303,1,0.0317,0.00612,0.603,0.102,0.0715,124.97,4,deep-house
7266,7266,2wtpyd1UwiqtGgVtGhF1jR,Tony Rice;Vassar Clements;Jerry Douglas;Todd Phillips;Sam Bush;Béla Fleck,Cold On The Shoulder,John Hardy,25,209132,False,0.456,0.476,7,-15.652,1,0.0306,0.357,0.00308,0.302,0.963,146.198,4,bluegrass
40599,40599,38xEWWzVAy7TSKtdAtS71K,Gabriel Brito,Eu Não sou Mais Órfão,Eu Não sou Mais Órfão,41,273802,False,0.407,0.697,1,-5.915,0,0.0372,0.0853,0.0,0.0894,0.137,141.873,3,gospel
15104,15104,4AuLkMqJdyQyGeShCU5ik3,itssvd;Shiloh Dynasty,Safe,Safe,67,78214,False,0.608,0.461,11,-13.083,0,0.146,0.828,0.00104,0.107,0.512,114.886,4,chill
53598,53598,5H3JW2JiQG432dldneCyW1,JP Cooper,Pop Fun and Christmas Music 2022,September Song,0,220290,False,0.614,0.615,0,-6.7,0,0.0444,0.054,0.0,0.0921,0.374,95.942,4,house
83650,83650,27YD36FUikKxbp3bKSiKGZ,Seven Lions;SLANDER;Dabin;Dylan Matthew,First Time (feat. Dylan Matthew),First Time (feat. Dylan Matthew),56,297782,False,0.422,0.677,11,-5.76,1,0.0365,0.251,3.55e-06,0.16,0.146,150.131,4,progressive-house
31861,31861,7arsXR8AtExnOFN3v3HiJI,Alesso;CORSAK,Going Dumb,Going Dumb,65,168601,False,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,4,electro
32377,32377,4Gbvsz5oOesTeYiod5Wwra,Poshlaya Molly,8 способов как бросить…,Ханнамонтана,54,190818,True,0.566,0.906,7,-5.199,1,0.0681,0.000741,0.0,0.343,0.405,141.025,4,electronic
28993,28993,6ZcsZ7iNQ6S4t1UIV8AyRA,Easy Star All-Stars;Mykal Rose,Easy Star's Thrillah,Beat It (feat. Michael Rose),25,324226,False,0.724,0.683,3,-6.774,0,0.0292,0.00807,0.00363,0.0994,0.796,114.97,4,dub
20807,20807,463CkQjx2Zk1yXoBuierM9,Dua Lipa;DaBaby,Levitating (feat. DaBaby),Levitating (feat. DaBaby),78,203064,False,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,dance
46226,46226,4NTu70ZIAkr6ZQJVkFCTez,The Masochist;Dj Promo;Shaolin,Thunderdome Die Hard II (Digital Version),Killing Scum - DJ Promo Meets Shaolin Mix,23,359000,False,0.646,0.992,9,-3.125,1,0.17,0.0399,0.614,0.339,0.176,151.861,4,happy
47028,47028,2aX1zws7bVjTLbS1cYZK2W,Scorpions,Fishing Music,Wind Of Change,0,311240,False,0.429,0.63,0,-7.392,1,0.0329,0.078,0.0,0.104,0.211,151.627,4,hard-rock
113896,113896,05W8PJmja6rf2jlXf57C5a,Hillsong Worship;Chris Davenport,These Same Skies (Live),Secret Place - Live,37,327625,False,0.301,0.297,2,-12.963,1,0.0354,0.419,0.0,0.111,0.146,129.829,4,world-music
91121,91121,4q03M26EkNeEquxx8iieyS,Panic! At The Disco,Timeless Rock Hits,I Write Sins Not Tragedies,3,187613,False,0.565,0.792,9,-4.983,0,0.132,0.0913,0.0,0.114,0.639,170.076,4,rock
43765,43765,5gnXJhg3zGHWvrgplrVrxH,Joe Stone;Four of Diamonds,Superstar,Superstar,51,179999,False,0.651,0.753,3,-4.956,0,0.0518,0.11,0.0,0.249,0.355,123.954,4,groove
44479,44479,6QtGvxBKckuEtXKBbqC3JX,Pop Evil,Eye of the Storm (Into The Vortex Remix),Eye of the Storm,55,234149,False,0.51,0.808,1,-5.694,0,0.0413,1.7e-05,1.91e-05,0.149,0.396,119.991,4,grunge
47992,47992,68L8UtN78zj2DbmxJwcfQU,Charlie Brown Jr.,De 1997 A 2007,O Côro Vai Comê,34,140303,False,0.713,0.838,0,-4.404,0,0.0438,0.0687,4.64e-05,0.363,0.975,147.602,4,hard-rock
38119,38119,7qxDU2QyH24KHW0OSGotVw,The Heavy,The House That Dirt Built,Short Change Hero,60,322266,False,0.68,0.64,1,-6.691,0,0.0336,0.29,0.00593,0.124,0.738,105.981,4,garage
96893,96893,1Titm76tFsIqqjjITUYRfx,Maria Rita,O Samba Em Mim (Ao Vivo Na Lapa),"É Corpo, É Alma, É Religião - Ao Vivo Na Lapa",37,226694,False,0.433,0.829,6,-7.738,0,0.169,0.501,0.0,0.966,0.837,110.48,4,samba
9518,9518,7aqbM1anoTfbbQKQqwMrER,Midian Lima,Midian Lima Live Session,Prioridade,45,251611,False,0.44,0.489,4,-8.725,1,0.0392,0.254,0.0,0.709,0.239,94.026,4,brazil
84275,84275,06ypiqmILMdVeaiErMFA91,The Beatles,Rubber Soul (Remastered),Drive My Car - Remastered 2009,65,148893,False,0.754,0.571,2,-8.547,1,0.0421,0.0173,0.0,0.3,0.82,122.463,4,psych-rock
15152,15152,19gCnDoMbugHhF7eMpLpe1,Pink Sweat$,PINK PLANET,Honesty,70,189000,True,0.66,0.139,6,-16.339,0,0.0323,0.964,1.1e-05,0.105,0.312,79.975,4,chill
1574,1574,6351i7WOJI5fYE74IJFksw,Afrocidade;Nildes Bomfim,Vivão,Canoeiro (vinheta),19,36006,False,0.573,0.92,11,-8.486,1,0.61,0.786,0.0,0.87,0.4,110.488,4,afrobeat
